mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__alpha,param_clf__estimator__hidden_layer_sizes,param_clf__estimator__learning_rate_init,param_clf__weight_power,param_features__char__lowercase,param_features__char__ngram_range,param_features__word__lowercase,param_features__word__ngram_range,param_reduce,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_qwk,split1_test_qwk,split2_test_qwk,split3_test_qwk,split4_test_qwk,mean_test_qwk,std_test_qwk,rank_test_qwk
2.0022860527038575,0.06026506330242836,0.4139853477478027,0.023102174512622756,0.0014413469371110325,"(64, 32)",0.0005170191786366995,0.0,True,"(1, 3)",True,"(1, 1)",SelectPercentile(percentile=1),0.28914808739849746,0.29369369369369375,0.29410348977135986,0.2321412505623032,0.2915527127264757,0.280127846830466,0.024058081880226963,28,0.10270802298361348,0.10042356767247596,0.10049972237645755,0.010161386730424549,0.1094527363184079,0.08464908721627588,0.03738941176896112,28
32.091854667663576,1.1763392911884007,1.4913980484008789,0.2764010477278852,1.1549033124221249e-05,"(16,)",0.0035033984911586884,1.0,True,"(1, 5)",True,"(1, 3)","TruncatedSVD(n_components=100, random_state=42)",0.48362464462359306,0.41342559452795674,0.5451519806358517,0.4874494649450758,0.4840434419381787,0.48273902533413116,0.04177176736780006,19,0.43729987895844635,0.34901262095526653,0.441362263114529,0.37522580645161285,0.3823758773069925,0.39705528935736945,0.03628455419306849,19
6.586242580413819,0.24997324969595472,1.2372131824493409,0.06895828797456223,0.01216413935141706,"(16,)",0.007121996518301621,0.5,True,"(1, 5)",True,"(1, 2)",SelectPercentile(percentile=1),0.6025497385603745,0.5768578145327993,0.5474710758290166,0.5721965532031037,0.5274595576253209,0.565306947950123,0.025762212329340464,1,0.5385733864852267,0.49403778707998647,0.46585147628988965,0.5025533193151097,0.4123806590699107,0.4826793256480246,0.042126512658738936,1
11.751018762588501,1.91499597009637,0.9083014965057373,0.18353009711621626,1.795698422567761e-05,"(128,)",0.0021761183209050424,0.0,True,"(2, 4)",True,"(1, 3)",SelectPercentile(percentile=1),0.593901726422026,0.5127492122840459,0.5340415720463226,0.5435952014899383,0.5172929024629019,0.540316122941047,0.02902255154130095,7,0.5176514457567627,0.4010901345873443,0.42938611204293853,0.4475479051640142,0.41470888661899896,0.4420768968340118,0.040820149578930875,9
17.32297797203064,2.0802206406467145,1.2003626346588134,0.2381397261598127,0.0003401789991128539,"(128,)",0.0026698666742744613,0.0,True,"(2, 4)",True,"(1, 3)",SelectPercentile(percentile=5),0.5174010006681987,0.4984930957944451,0.514646448768867,0.5065919432942303,0.49079309043277636,0.5055851157917035,0.00991803765084727,14,0.41732035849682914,0.40340539159530886,0.4312523937188816,0.40453074433656955,0.37165682528655786,0.4056331426868294,0.0197661596571779,17
51.70269594192505,1.5715865164618323,0.8777560710906982,0.11456414344462157,0.0009444574254983562,"(16,)",0.0026383097314635357,0.5,False,"(1, 3)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.5209622064383911,0.5281554966315143,0.5287735125820651,0.5255001527074895,0.5011081745203295,0.5208999085759578,0.010271475669045751,12,0.4495251637804072,0.438961807954209,0.47040280210157626,0.41465830307032026,0.4163250093179277,0.43797461724488806,0.020968227745537103,11
30.794083023071288,1.0108900548859427,1.7451940059661866,0.36379767347822667,0.003512704726270845,"(64, 32)",0.0013382928076562622,0.5,True,"(1, 5)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.5621278814556125,0.4588431786216596,0.5055124007702277,0.5231481481481481,0.5325827066135623,0.5164428631218422,0.03414608310514925,13,0.5070599736472989,0.34081917394545214,0.39772335288030347,0.41814389989572465,0.425596237823312,0.4178685276384183,0.05358607719599497,14
9.36139121055603,0.9568979104341798,1.0964584350585938,0.19489008938997238,0.010524574681335632,"(64, 32)",0.007686119654652774,1.0,True,"(1, 5)",False,"(1, 2)",SelectPercentile(percentile=5),0.5517645361488807,0.551524864024864,0.5364893897959215,0.5438963447766475,0.5352651230256796,0.5437880515543987,0.007062649294442573,4,0.4386890973303459,0.48583324237084624,0.46622264509990485,0.44944774851316904,0.44224614489380265,0.4564877756416137,0.01746483941455342,5
32.526242876052855,1.2561761660440272,1.5662039279937745,0.13769817439708626,0.01707975034295823,"(16,)",0.00016255057858173064,0.5,False,"(1, 5)",False,"(1, 2)","TruncatedSVD(n_components=100, random_state=42)",0.25918306342424086,0.26557971014492754,0.2928890422850449,0.2746845968453353,0.290146165993279,0.2764965157385656,0.013245702730609325,29,0.025449389599154104,0.05455862235455056,0.10547667342799194,0.029282576866764387,0.05850272682201285,0.05465399781409477,0.02861602456626324,29
69.0599190235138,1.5736049739196427,1.9953152179718017,0.2733813844214125,0.038403004190988556,"(128,)",0.006511137745332813,0.0,True,"(1, 5)",False,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.4302329478800067,0.5266193133773042,0.4550744442616031,0.42502446088215734,0.4993593668334204,0.4672621066468984,0.03964146449228833,20,0.34668511420082104,0.45766460152527766,0.3617289131347041,0.3101748095024651,0.35020468924451054,0.36529162552155564,0.049309514159387426,20
